Class origin; Class destiny;Connection Strength Value
org.sigaept.edu.negocio.ejb.ManterPeriodoInscricaoProgramaAssisEstudantilEJB;org.sigaept.edu.dao.InstituicaoDAO;0.0
org.sigaept.edu.dao.AreaConhecimentoDAO;org.sigaept.edu.negocio.ejb.ManterProjetoExtensaoEJB;0.0
org.sigaept.edu.dao.AreaConhecimentoDAO;org.sigaept.edu.negocio.ejb.ManterCursoEJB;0.0
org.sigaept.edu.dao.AreaConhecimentoDAO;org.sigaept.edu.negocio.ejb.ManterServidorEJB;0.0
org.sigaept.edu.dao.ProgramaAssistenciaEstudantilDAO;org.sigaept.edu.negocio.ejb.ManterPeriodoInscricaoProgramaAssisEstudantilEJB;2.3088623999999998
org.sigaept.edu.dao.ProgramaAssistenciaEstudantilDAO;org.sigaept.edu.dao.ProgramaAssistenciaEstudantilDAO;0.0
org.sigaept.edu.dao.ProgramaAssistenciaEstudantilDAO;javax.persistence.EntityManager;0.0
org.sigaept.edu.dao.ProgramaAssistenciaEstudantilDAO;javax.persistence.Query;0.0
org.sigaept.edu.dao.ProgramaAssistenciaEstudantilDAO;java.lang.String;0.0
org.sigaept.edu.dao.ProgramaAssistenciaEstudantilDAO;org.sigaept.edu.negocio.ejb.ManterProgramaAssistenciaEstudantilEJB;4.6177247999999995
org.sigaept.edu.negocio.ejb.ManterAvaliacaoDocenteEJB;java.util.Map;0.0
org.sigaept.edu.negocio.ejb.ManterAvaliacaoDocenteEJB;java.lang.Integer;0.0
org.sigaept.edu.negocio.ejb.ManterAvaliacaoDocenteEJB;org.sigaept.edu.dao.PeriodoAvaliacaoDocenteDAO;15.4388537001
org.sigaept.edu.negocio.ejb.ManterAvaliacaoDocenteEJB;org.sigaept.edu.dao.RespostaAvaliacaoDocenteDAO;27.67041246092642
org.sigaept.edu.negocio.ejb.ManterAvaliacaoDocenteEJB;org.sigaept.edu.dao.PeriodoLetivoDAO;9.0785724
org.sigaept.edu.negocio.ejb.ManterAvaliacaoDocenteEJB;org.sigaept.edu.dominio.RespostaAvaliacaoDocente;30.104473086894888
org.sigaept.edu.negocio.ejb.ManterAvaliacaoDocenteEJB;java.lang.String;0.0
org.sigaept.edu.negocio.ejb.ManterAvaliacaoDocenteEJB;org.sigaept.edu.dao.AvaliacaoDocenteDAO;32.97806549489489
org.sigaept.edu.dao.AbonoFaltaDAO;org.sigaept.edu.negocio.ejb.ManterDiarioClasseEJB;3.6519174
org.sigaept.edu.dao.AbonoFaltaDAO;org.sigaept.edu.negocio.ejb.ManterAbonoFaltaEJB;15.759030613337996
org.sigaept.edu.dao.AbonoFaltaDAO;javax.persistence.EntityManager;0.0
org.sigaept.edu.dao.AbonoFaltaDAO;javax.persistence.Query;0.0
org.sigaept.edu.dao.AbonoFaltaDAO;org.sigaept.edu.dao.AbonoFaltaDAO;0.0
org.sigaept.edu.dao.AbonoFaltaDAO;java.util.List;0.0
org.sigaept.edu.dao.AbonoFaltaDAO;org.sigaept.edu.negocio.ejb.ManterMatriculaEJB;1.9288587
org.sigaept.edu.dao.AbonoFaltaDAO;java.lang.String;0.0
org.sigaept.edu.dao.AbonoFaltaDAO;java.lang.Long;0.0
org.sigaept.edu.dao.AbonoFaltaDAO;org.sigaept.edu.dominio.util.ListaAuxiliarSelecao;0.0
org.sigaept.edu.dao.GrupoDAO;org.sigaept.edu.negocio.ejb.ManterPermissaoEJB;2.3201010899999996
org.sigaept.edu.dao.GrupoDAO;org.sigaept.edu.dominio.Usuario;0.0
org.sigaept.edu.dao.GrupoDAO;org.sigaept.edu.negocio.ejb.ManterGrupoEJB;2.0398707629999997
org.sigaept.edu.dao.GrupoDAO;javax.persistence.EntityManager;2.0398707629999997
org.sigaept.edu.dao.GrupoDAO;org.sigaept.edu.negocio.ejb.ManterCDUEJB;2.3201010899999996
org.sigaept.edu.dao.GrupoDAO;org.sigaept.edu.dominio.Grupo;0.0
org.sigaept.edu.dao.GrupoDAO;javax.persistence.Query;0.3
org.sigaept.edu.dao.GrupoDAO;java.util.List;2.0398707629999997
org.sigaept.edu.dao.GrupoDAO;org.sigaept.nucleo.exception.NegocioException;0.0
org.sigaept.edu.dao.GrupoDAO;java.lang.StringBuilder;0.0
org.sigaept.edu.dao.GrupoDAO;org.sigaept.edu.dao.GrupoDAO;2.0398707629999997
org.sigaept.edu.dao.GrupoDAO;org.sigaept.edu.negocio.ejb.ManterUsuarioEJB;2.3201010899999996
org.sigaept.edu.dao.GrupoDAO;org.sigaept.edu.dao.PermissaoDAO;0.0
org.sigaept.edu.dao.GrupoDAO;java.lang.String;0.0
org.sigaept.edu.dao.GrupoDAO;org.sigaept.edu.dominio.Permissao;0.0
org.sigaept.edu.dao.TipoEquipamentoDAO;org.sigaept.edu.negocio.ejb.ManterReservaEquipamentoEnsinoEJB;0.0
org.sigaept.edu.dao.TipoEquipamentoDAO;org.sigaept.edu.negocio.ejb.ManterEquipamentoEnsinoEJB;0.0
org.sigaept.edu.dao.TipoDataEspecialDAO;org.sigaept.edu.negocio.ejb.ManterCalendarioAcademicoEJB;0.0
org.sigaept.edu.dao.ConvenioEstagioDAO;org.sigaept.edu.dominio.UnidadeEnsino;0.0
org.sigaept.edu.dao.ConvenioEstagioDAO;javax.persistence.EntityManager;0.0
org.sigaept.edu.dao.ConvenioEstagioDAO;javax.persistence.Query;0.0
org.sigaept.edu.dao.ConvenioEstagioDAO;org.sigaept.edu.negocio.ejb.ManterConvenioEstagioEJB;36.5026896
org.sigaept.edu.dao.ConvenioEstagioDAO;org.sigaept.edu.dao.ConvenioEstagioDAO;0.0
org.sigaept.edu.dao.ConvenioEstagioDAO;java.util.List;0.0
org.sigaept.edu.dao.ConvenioEstagioDAO;java.lang.String;0.0
org.sigaept.edu.dao.ConvenioEstagioDAO;java.lang.Long;0.0
org.sigaept.edu.dao.ConvenioEstagioDAO;org.sigaept.edu.dominio.util.ListaAuxiliarSelecao;0.0
org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoPorTurmaEJB;org.sigaept.edu.dao.ClasseDAO;12.107113213337998
org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoPorTurmaEJB;org.sigaept.edu.dao.ConjuntoRegrasAcademicasDAO;10.103723354669999
org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoPorTurmaEJB;java.lang.Double;0.0
org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoPorTurmaEJB;org.sigaept.edu.dao.StatusAlunoPeriodoDAO;0.0
org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoPorTurmaEJB;org.sigaept.edu.dao.AvaliacaoDAO;12.107113213337998
org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoPorTurmaEJB;org.sigaept.edu.dominio.Classe;0.0
org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoPorTurmaEJB;javax.persistence.EntityManager;38.41263428076629
org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoPorTurmaEJB;org.sigaept.edu.dao.CursoDAO;22.459673759999998
org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoPorTurmaEJB;javax.persistence.Query;0.0
org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoPorTurmaEJB;javax.persistence.NonUniqueResultException;0.0
org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoPorTurmaEJB;org.sigaept.edu.dao.FaltaDAO;37.80432439273799
org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoPorTurmaEJB;java.util.List;0.0
org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoPorTurmaEJB;org.sigaept.edu.dao.UnidadeOrganizacionalDAO;1.8259587
org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoPorTurmaEJB;org.sigaept.edu.dao.StatusAlunoCursoDAO;0.0
org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoPorTurmaEJB;java.lang.Integer;0.0
org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoPorTurmaEJB;org.sigaept.edu.dominio.Turma;0.0
org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoPorTurmaEJB;org.sigaept.edu.dominio.PeriodoLetivo;0.0
org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoPorTurmaEJB;org.sigaept.edu.dao.EnturmacaoDAO;125.89190410574575
org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoPorTurmaEJB;org.sigaept.edu.dao.PeriodoLetivoDAO;2.3472789899999995
org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoPorTurmaEJB;java.lang.Object;0.0
org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoPorTurmaEJB;java.lang.NullPointerException;0.0
org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoPorTurmaEJB;org.sigaept.edu.dao.TurmaDAO;0.0
org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoPorTurmaEJB;org.sigaept.edu.dominio.Matricula;0.0
org.sigaept.edu.dao.ParticipanteEnadeDAO;java.util.Date;0.0
org.sigaept.edu.dao.ParticipanteEnadeDAO;org.sigaept.edu.dominio.Enade;0.0
org.sigaept.edu.dao.ParticipanteEnadeDAO;org.sigaept.edu.negocio.ejb.ManterEnadeEJB;29.06258984293799
org.sigaept.edu.dao.ParticipanteEnadeDAO;javax.persistence.EntityManager;0.0
org.sigaept.edu.dao.ParticipanteEnadeDAO;org.sigaept.edu.dominio.ParticipanteEnade;0.0
org.sigaept.edu.dao.ParticipanteEnadeDAO;org.sigaept.edu.negocio.ejb.ManterRelatorioAlunoEJB;36.03048454910699
org.sigaept.edu.dao.ParticipanteEnadeDAO;javax.persistence.Query;0.8999999999999999
org.sigaept.edu.negocio.ejb.ManterConselhoClasseEJB;org.sigaept.edu.dao.ConjuntoRegrasAcademicasDAO;11.836755962999998
org.sigaept.edu.negocio.ejb.ManterConselhoClasseEJB;org.sigaept.edu.dao.StatusAlunoPeriodoDAO;0.0
org.sigaept.edu.negocio.ejb.ManterConselhoClasseEJB;javax.persistence.EntityManager;7.219606348268999
org.sigaept.edu.negocio.ejb.ManterConselhoClasseEJB;org.sigaept.edu.dominio.Classe;0.0
org.sigaept.edu.negocio.ejb.ManterConselhoClasseEJB;org.sigaept.edu.dao.CursoDAO;0.0
org.sigaept.edu.negocio.ejb.ManterConselhoClasseEJB;org.sigaept.edu.dao.AulaDAO;0.0
org.sigaept.edu.negocio.ejb.ManterConselhoClasseEJB;org.sigaept.edu.dao.MediaGeralTurmaDAO;38.41263428076629
org.sigaept.edu.negocio.ejb.ManterConselhoClasseEJB;org.sigaept.edu.dao.ConselhoClasseDAO;98.71449145047417
org.sigaept.edu.negocio.ejb.ManterConselhoClasseEJB;org.sigaept.edu.dao.FaltaDAO;24.117274729706992
org.sigaept.edu.negocio.ejb.ManterConselhoClasseEJB;org.sigaept.edu.dominio.Turma;0.0
org.sigaept.edu.negocio.ejb.ManterConselhoClasseEJB;org.sigaept.edu.dao.VinculoDAO;0.0
org.sigaept.edu.negocio.ejb.ManterConselhoClasseEJB;org.sigaept.edu.negocio.fachada.IFecharPeriodoLetivoClasseEJB;18.71818231079489
org.sigaept.edu.negocio.ejb.ManterConselhoClasseEJB;org.sigaept.edu.dao.EnturmacaoDAO;49.02935237480489
org.sigaept.edu.negocio.ejb.ManterConselhoClasseEJB;org.sigaept.edu.dominio.StatusAlunoClasse;0.0
org.sigaept.edu.negocio.ejb.ManterConselhoClasseEJB;org.sigaept.edu.dominio.Enturmacao;0.10289999999999999
org.sigaept.edu.negocio.ejb.ManterConselhoClasseEJB;org.sigaept.edu.dao.PeriodoLetivoDAO;2.3472789899999995
org.sigaept.edu.negocio.ejb.ManterConselhoClasseEJB;org.sigaept.edu.dao.StatusAlunoClasseDAO;0.0
org.sigaept.edu.negocio.ejb.ManterConselhoClasseEJB;org.sigaept.edu.negocio.ejb.ManterConselhoClasseEJB;38.92562902013489
org.sigaept.edu.dao.RelatorioEstagioDAO;org.sigaept.edu.dominio.Aluno;0.0
org.sigaept.edu.dao.RelatorioEstagioDAO;org.sigaept.edu.negocio.ejb.ManterRelatorioEstagioEJB;2.7910710899999995
org.sigaept.edu.dao.RelatorioEstagioDAO;javax.persistence.EntityManager;0.0
org.sigaept.edu.dao.RelatorioEstagioDAO;javax.persistence.Query;0.0
org.sigaept.edu.dao.ElementoCurricularDAO;org.sigaept.edu.negocio.ejb.ManterElementoCurricularEJB;3.5472789899999992
org.sigaept.edu.dao.ElementoCurricularDAO;org.sigaept.edu.dao.ElementoCurricularDAO;0.0
org.sigaept.edu.dao.ElementoCurricularDAO;org.sigaept.edu.dominio.Curso;0.0
org.sigaept.edu.dao.ElementoCurricularDAO;org.sigaept.edu.negocio.ejb.ImprimirDiarioDeClasseEJB;9.489476972999999
org.sigaept.edu.dao.ElementoCurricularDAO;org.sigaept.edu.dominio.Classe;0.0
org.sigaept.edu.dao.ElementoCurricularDAO;javax.persistence.EntityManager;0.0
org.sigaept.edu.dao.ElementoCurricularDAO;org.sigaept.edu.negocio.ejb.ManterMatrizCurricularEJB;15.084463151999998
org.sigaept.edu.dao.ElementoCurricularDAO;org.sigaept.edu.negocio.ejb.VincularAlunoAClasseEJB;17.286939499337997
org.sigaept.edu.dao.ElementoCurricularDAO;javax.persistence.Query;0.0
org.sigaept.edu.dao.ElementoCurricularDAO;java.util.List;0.3
org.sigaept.edu.dao.ElementoCurricularDAO;org.sigaept.edu.dominio.Turma;0.0
org.sigaept.edu.dao.ElementoCurricularDAO;org.sigaept.edu.dominio.PeriodoLetivo;0.0
org.sigaept.edu.dao.ElementoCurricularDAO;org.sigaept.edu.dominio.MatrizCurricular;0.0
org.sigaept.edu.dao.ElementoCurricularDAO;org.sigaept.edu.negocio.ejb.ManterAlunoEJB;12.107113213337998
org.sigaept.edu.dao.ElementoCurricularDAO;org.sigaept.edu.negocio.ejb.ManterSituacaoAlunoCursoEJB;12.010161516368996
org.sigaept.edu.dao.ElementoCurricularDAO;org.sigaept.edu.negocio.ejb.ManterPlanoEnsinoEJB;2.3472789899999995
org.sigaept.edu.dao.ElementoCurricularDAO;org.sigaept.edu.negocio.ejb.ManterAproveitamentoAceleracaoeDispensaEJB;38.37776353910699
org.sigaept.edu.dao.ElementoCurricularDAO;org.sigaept.edu.negocio.ejb.ManterClasseEJB;2.3472789899999995
org.sigaept.edu.dao.ElementoCurricularDAO;org.sigaept.edu.dominio.ElementoMatriz;0.0
org.sigaept.edu.dao.ElementoCurricularDAO;java.lang.String;0.0
org.sigaept.edu.dao.ElementoCurricularDAO;java.lang.Long;0.0
org.sigaept.edu.dao.ElementoCurricularDAO;org.sigaept.edu.dominio.util.ListaAuxiliarSelecao;0.0
org.sigaept.edu.dao.ElementoCurricularDAO;org.sigaept.edu.dominio.Matricula;0.0
org.sigaept.edu.dao.AreaIngressoDAO;org.sigaept.edu.negocio.ejb.ManterServidorEJB;0.0
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.RGDAO;1.8259587
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.SituacaoVinculoDAO;0.0
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.NivelFuncionalServidorDAO;0.0
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.ServidorDAO;8.6756724
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.CessaoDAO;8.625577935299997
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.ReservaAmbienteDeAprendizagemDAO;2.1224154629999994
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.UnidadeOrganizacionalDAO;2.5291797
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dominio.Docente;0.0
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.ContaCorrentePagamentoDAO;0.6006419999999998
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.negocio.ejb.ManterServidorEJB;0.0
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.FuncaoServidorDAO;0.0
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.BancoPagamentoDAO;0.0
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.OrgaoPublicoDAO;0.0
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.PessoaFisicaDAO;0.3
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.CargoDAO;0.0
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.TipoAtoAutorizativoDAO;0.0
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.RegimeJuridicoDAO;0.0
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.DocenteDAO;15.707225611199997
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.FuncionarioDAO;5.44008849
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.AgenciaPagamentoDAO;0.5409599999999999
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.AreaConhecimentoDAO;0.0
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dominio.AgenciaPagamento;0.0
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.VinculoDAO;6.367246388999998
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.TecnicoAdministrativoDAO;5.093797111199999
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dominio.TecnicoAdministrativo;0.0
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.UnidadeEnsinoDAO;2.3088623999999998
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.LotacaoServidorDAO;20.274002122499994
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.MandatoDAO;15.261965961299996
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.DocenciaDAO;3.216283648199999
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.AtoAutorizativoDAO;0.21902999999999995
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.ClasseServidorDAO;0.0
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.AmbienteAprendizagemDAO;2.1224154629999994
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.AreaIngressoDAO;0.0
org.sigaept.edu.negocio.ejb.ManterServidorEJB;org.sigaept.edu.dao.InstituicaoDAO;0.0
org.sigaept.edu.dao.StatusAlunoCursoDAO;org.sigaept.edu.negocio.ejb.ManterEnadeEJB;0.0
org.sigaept.edu.dao.StatusAlunoCursoDAO;org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoPorTurmaEJB;0.0
org.sigaept.edu.dao.StatusAlunoCursoDAO;org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoClasseEJB;12.010161516368996
org.sigaept.edu.dao.StatusAlunoCursoDAO;org.sigaept.edu.negocio.ejb.ReaberturaTurmaClasseEJB;0.0
org.sigaept.edu.dao.StatusAlunoCursoDAO;org.sigaept.edu.negocio.ejb.VincularAlunoAClasseEJB;0.0
org.sigaept.edu.dao.StatusAlunoCursoDAO;org.sigaept.edu.negocio.ejb.ManterStatusAlunoEJB;0.10289999999999999
org.sigaept.edu.dao.StatusAlunoCursoDAO;org.sigaept.edu.negocio.ejb.ManterSituacaoAlunoCursoEJB;0.0
org.sigaept.edu.dao.StatusAlunoCursoDAO;org.sigaept.edu.negocio.ejb.ManterMatriculaEJB;0.0
org.sigaept.edu.dao.StatusAlunoCursoDAO;org.sigaept.edu.negocio.ejb.ManterInscricaoElementoCurricularEJB;0.0
org.sigaept.edu.dao.StatusAlunoCursoDAO;java.lang.String;0.0
org.sigaept.edu.dao.StatusAlunoCursoDAO;org.sigaept.edu.dao.StatusAlunoCursoDAO;0.0
org.sigaept.edu.dao.StatusAlunoCursoDAO;org.sigaept.edu.dominio.Matricula;0.0
org.sigaept.edu.dao.ConjuntoTemplateRelatorioEstagioDAO;java.lang.StringBuilder;0.0
org.sigaept.edu.dao.ConjuntoTemplateRelatorioEstagioDAO;org.sigaept.edu.dao.ConjuntoTemplateRelatorioEstagioDAO;0.0
org.sigaept.edu.dao.ConjuntoTemplateRelatorioEstagioDAO;org.sigaept.edu.dominio.UnidadeEnsino;0.0
org.sigaept.edu.dao.ConjuntoTemplateRelatorioEstagioDAO;javax.persistence.EntityManager;0.0
org.sigaept.edu.dao.ConjuntoTemplateRelatorioEstagioDAO;org.sigaept.edu.negocio.ejb.ManterConjuntoTemplateRelatorioEstagioEJB;26.0270172
org.sigaept.edu.dao.ConjuntoTemplateRelatorioEstagioDAO;javax.persistence.Query;0.0
org.sigaept.edu.dao.ConjuntoTemplateRelatorioEstagioDAO;java.util.List;0.0
org.sigaept.edu.dao.ConjuntoTemplateRelatorioEstagioDAO;java.lang.String;0.0
org.sigaept.edu.dao.ConjuntoTemplateRelatorioEstagioDAO;java.lang.Long;0.0
org.sigaept.edu.dao.ConjuntoTemplateRelatorioEstagioDAO;org.sigaept.edu.dominio.util.ListaAuxiliarSelecao;0.0
org.sigaept.edu.dao.RequisitoDAO;org.sigaept.edu.dominio.Requisito;0.0
org.sigaept.edu.dao.RequisitoDAO;org.sigaept.edu.negocio.ejb.ManterPCCMatriculaEJB;20.141949888038994
org.sigaept.edu.dao.RequisitoDAO;javax.persistence.EntityManager;0.0
org.sigaept.edu.dao.RequisitoDAO;org.sigaept.edu.negocio.ejb.ManterMatrizCurricularEJB;67.41474044261398
org.sigaept.edu.dao.RequisitoDAO;org.sigaept.edu.negocio.ejb.VincularAlunoAClasseEJB;20.141949888038994
org.sigaept.edu.dao.RequisitoDAO;javax.persistence.Query;0.0
org.sigaept.edu.dao.RequisitoDAO;java.util.List;16.430970530537994
org.sigaept.edu.dao.RequisitoDAO;org.sigaept.edu.negocio.ejb.ManterInscricaoElementoCurricularEJB;5.549438378669999
org.sigaept.edu.dao.RequisitoDAO;java.lang.StringBuilder;0.0
org.sigaept.edu.dao.RequisitoDAO;org.sigaept.edu.dominio.MatrizCurricular;0.0
org.sigaept.edu.dao.RequisitoDAO;org.sigaept.edu.dominio.ElementoCurricular;0.0
org.sigaept.edu.dao.RequisitoDAO;org.sigaept.edu.dao.RequisitoDAO;5.179826285999999
org.sigaept.edu.dao.RequisitoDAO;org.sigaept.edu.negocio.ejb.ManterPedidoRenovacaoMatriculaEJB;5.179826285999999
org.sigaept.edu.dao.RequisitoDAO;org.sigaept.edu.negocio.ejb.ManterTCCMatriculaEJB;20.141949888038994
org.sigaept.edu.dao.RequisitoDAO;org.sigaept.edu.dominio.ElementoMatriz;0.0
org.sigaept.edu.dao.RequisitoDAO;org.sigaept.edu.dominio.MatrizCurricularPeriodo;0.0
org.sigaept.edu.dao.RequisitoDAO;org.sigaept.edu.dominio.Matricula;0.0
org.sigaept.edu.negocio.ejb.ManterCriterioClassificacaoEJB;org.sigaept.edu.dao.MatrizCurricularDAO;2.3472789899999995
org.sigaept.edu.negocio.ejb.ManterCriterioClassificacaoEJB;javax.persistence.EntityManager;0.0
org.sigaept.edu.negocio.ejb.ManterCriterioClassificacaoEJB;org.sigaept.edu.dao.CriterioClassificacaoDAO;0.0
org.sigaept.edu.negocio.ejb.ManterCriterioClassificacaoEJB;javax.persistence.Query;0.0
org.sigaept.edu.negocio.ejb.ManterCriterioClassificacaoEJB;org.sigaept.edu.dao.CursoDAO;0.0
org.sigaept.edu.negocio.ejb.ManterCriterioClassificacaoEJB;org.sigaept.edu.dao.FormulaCriterioClassificacaoDAO;0.0
org.sigaept.edu.negocio.ejb.ManterCriterioClassificacaoEJB;org.sigaept.edu.dominio.FormulaCriterioClassificacao;0.0
org.sigaept.edu.negocio.ejb.ManterTreinamentoEJB;org.sigaept.edu.dao.TreinamentoDAO;0.0
org.sigaept.edu.negocio.ejb.ManterTreinamentoEJB;org.sigaept.edu.dao.CategoriaTreinamentoDAO;0.0
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.dominio.Curso;0.0
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.dominio.MediaGeralTurma;0.0
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.negocio.ejb.ImprimirDiarioDeClasseEJB;9.489476972999999
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.negocio.ejb.ReaberturaTurmaClasseEJB;10.103723354669999
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.negocio.ejb.VincularAlunoAClasseEJB;11.586558659999998
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.dominio.StatusAlunoPeriodo;0.0
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.negocio.ejb.ManterRelatorioAlunoEJB;7.0418369699999985
org.sigaept.edu.dao.TurmaDAO;javax.persistence.Query;0.0
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.dao.CursoDAO;0.0
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.dominio.TurmaAux;0.3
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.dao.ConselhoClasseDAO;0.0
org.sigaept.edu.dao.TurmaDAO;java.util.List;1.5
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.negocio.ejb.ManterInscricaoElementoCurricularEJB;58.63016272273799
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.dominio.PeriodoLetivo;0.0
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.dominio.MatrizCurricular;0.0
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.dominio.ElementoCurricular;0.0
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.negocio.ejb.ManterTurmaEJB;144.58753171236899
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.dao.PeriodoLetivoDAO;0.0
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.dao.TurnoDAO;0.0
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.negocio.ejb.ManterPlanoEnsinoEJB;2.3472789899999995
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.dominio.Turno;0.0
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.negocio.ejb.ManterEducacensoEJB;17.475814904099998
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.negocio.ejb.ManterClasseEJB;5.1949525859999985
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.dominio.Matricula;0.0
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.negocio.ejb.ManterVisitaTecnicaGerencialEJB;0.3
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.negocio.ejb.ManterAulaEJB;2.3472789899999995
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.dominio.Classe;0.0
org.sigaept.edu.dao.TurmaDAO;javax.persistence.EntityManager;0.0
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.negocio.ejb.CopiarTurmaEJB;17.351868496337996
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.negocio.ejb.ManterMatriculaEJB;24.729509228999994
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.negocio.ejb.AbrirPeriodoLetivoPorTurmaEJB;2.3472789899999995
org.sigaept.edu.dao.TurmaDAO;org.sigaept.edu.dominio.Turma;0.0
org.sigaept.edu.dao.TurmaDAO;java.lang.StringBuilder;0.0
